title,price,location,area,description,features,contact,image_url,property_url,price_per_sqm,land_size
Tanah Di Nol Jalan Merr Surabaya Timur,Rp 800 Juta Total per tahun,Tanah Di Nol Jalan Merr Surabaya Timur,,Rp 800 Juta Total per tahun,,+62813147...,https://pic.rumah123.com/r123/60x60-fit/photo/2082824/180/20828241730198915.jpg,https://www.rumah123.com/properti/surabaya/lar8770279/,,LT : 810 m²
Tanah Di Nol Jalan Merr Surabaya Timur,Rp 800 Juta Total per tahun,Tanah Di Nol Jalan Merr Surabaya Timur,,Rp 800 Juta Total per tahun,,,,https://www.rumah123.com/properti/surabaya/lar8770279/,,LT : 810 m²
DISEWAKAN LAHAN KOMERSIAL WIYUNG,Rp 700 Juta Total per tahun,"Wiyung, Surabaya",,Rp 700 Juta Total per tahun,,+62812523...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1750832/631a4acff45d955939611dc19a0866cc.jpg,https://www.rumah123.com/properti/surabaya/lar8798493/,,DISEWAKAN LAHAN KOMERSIAL WIYUNG LT 1139 m² Lebar depan ±20 m Selangkah ke raya Wiyung Row jalan...
DISEWAKAN LAHAN KOMERSIAL WIYUNG,Rp 700 Juta Total per tahun,"Wiyung, Surabaya",,Rp 700 Juta Total per tahun,,+62812523...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1750832/631a4acff45d955939611dc19a0866cc.jpg,https://www.rumah123.com/properti/surabaya/lar8798493/,,DISEWAKAN LAHAN KOMERSIAL WIYUNG LT 1139 m² Lebar depan ±20 m Selangkah ke raya Wiyung Row jalan...
DISEWAKAN LAHAN KOMERSIAL WIYUNG,Rp 700 Juta Total per tahun,"Wiyung, Surabaya",,Rp 700 Juta Total per tahun,,+62812523...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1750832/631a4acff45d955939611dc19a0866cc.jpg,https://www.rumah123.com/properti/surabaya/lar8798493/,,DISEWAKAN LAHAN KOMERSIAL WIYUNG LT 1139 m² Lebar depan ±20 m Selangkah ke raya Wiyung Row jalan...
DISEWAKAN LAHAN KOMERSIAL WIYUNG,Rp 700 Juta Total per tahun,"Wiyung, Surabaya",,Rp 700 Juta Total per tahun,,+62812523...,,https://www.rumah123.com/properti/surabaya/lar8798493/,,DISEWAKAN LAHAN KOMERSIAL WIYUNG LT 1139 m² Lebar depan ±20 m Selangkah ke raya Wiyung Row jalan...
DISEWAKAN LAHAN KOMERSIAL WIYUNG,Rp 700 Juta Total per tahun,"Wiyung, Surabaya",,Rp 700 Juta Total per tahun,,,,https://www.rumah123.com/properti/surabaya/lar8798493/,,DISEWAKAN LAHAN KOMERSIAL WIYUNG LT 1139 m² Lebar depan ±20 m Selangkah ke raya Wiyung Row jalan...
Disewakan Tanah Komersial di Raya Jemursari Surabaya,Rp 275 Juta Total per tahun,Disewakan Tanah Komersial di Raya Jemursari Surabaya,,Rp 275 Juta Total per tahun,,+62819867...,https://picture.rumah123.com/r123-images/720x420-crop/customer/838301/198449b64e62d3592d6d0d5080c3589c.jpg,https://www.rumah123.com/properti/surabaya/lar8673331/,,LT : 600 m²
Disewakan Tanah Komersial di Raya Jemursari Surabaya,Rp 275 Juta Total per tahun,Disewakan Tanah Komersial di Raya Jemursari Surabaya,,Rp 275 Juta Total per tahun,,+62819867...,https://picture.rumah123.com/r123-images/720x420-crop/customer/838301/198449b64e62d3592d6d0d5080c3589c.jpg,https://www.rumah123.com/properti/surabaya/lar8673331/,,LT : 600 m²
Disewakan Tanah Komersial di Raya Jemursari Surabaya,Rp 275 Juta Total per tahun,Disewakan Tanah Komersial di Raya Jemursari Surabaya,,Rp 275 Juta Total per tahun,,+62819867...,https://picture.rumah123.com/r123-images/720x420-crop/customer/838301/198449b64e62d3592d6d0d5080c3589c.jpg,https://www.rumah123.com/properti/surabaya/lar8673331/,,LT : 600 m²
Disewakan Tanah Komersial di Raya Jemursari Surabaya,Rp 275 Juta Total per tahun,Disewakan Tanah Komersial di Raya Jemursari Surabaya,,Rp 275 Juta Total per tahun,,+62819867...,https://pic.rumah123.com/r123/60x60-fit/photo/838301/180/8383011736955318.jpg,https://www.rumah123.com/properti/surabaya/lar8673331/,,LT : 600 m²
Disewakan Tanah Komersial di Raya Jemursari Surabaya,Rp 275 Juta Total per tahun,Disewakan Tanah Komersial di Raya Jemursari Surabaya,,Rp 275 Juta Total per tahun,,,,https://www.rumah123.com/properti/surabaya/lar8673331/,,LT : 600 m²
DISEWAKAN TANAH JALAN HR. MUHAMMAD - NOL JALAN RAYA,Rp 600 Juta Total per tahun,"Dukuh Pakis, Surabaya",,Rp 600 Juta Total per tahun,,+62817523...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1067460/ba4457a60625f03cc618518fad8f24b9.jpg,https://www.rumah123.com/properti/surabaya/lar8795368/,,DISEWAKAN Tanah Jalan HR. Muhammad NOL JALAN RAYA LT : 1.429 m² Harga : 600 juta / tahun LT : 4.201...
DISEWAKAN TANAH JALAN HR. MUHAMMAD - NOL JALAN RAYA,Rp 600 Juta Total per tahun,"Dukuh Pakis, Surabaya",,Rp 600 Juta Total per tahun,,+62817523...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1067460/ba4457a60625f03cc618518fad8f24b9.jpg,https://www.rumah123.com/properti/surabaya/lar8795368/,,DISEWAKAN Tanah Jalan HR. Muhammad NOL JALAN RAYA LT : 1.429 m² Harga : 600 juta / tahun LT : 4.201...
DISEWAKAN TANAH JALAN HR. MUHAMMAD - NOL JALAN RAYA,Rp 600 Juta Total per tahun,"Dukuh Pakis, Surabaya",,Rp 600 Juta Total per tahun,,+62817523...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1067460/ba4457a60625f03cc618518fad8f24b9.jpg,https://www.rumah123.com/properti/surabaya/lar8795368/,,DISEWAKAN Tanah Jalan HR. Muhammad NOL JALAN RAYA LT : 1.429 m² Harga : 600 juta / tahun LT : 4.201...
DISEWAKAN TANAH JALAN HR. MUHAMMAD - NOL JALAN RAYA,Rp 600 Juta Total per tahun,"Dukuh Pakis, Surabaya",,Rp 600 Juta Total per tahun,,+62817523...,https://pic.rumah123.com/r123/60x60-fit/photo/1067460/180/10674601571651736.jpg,https://www.rumah123.com/properti/surabaya/lar8795368/,,DISEWAKAN Tanah Jalan HR. Muhammad NOL JALAN RAYA LT : 1.429 m² Harga : 600 juta / tahun LT : 4.201...
DISEWAKAN TANAH JALAN HR. MUHAMMAD - NOL JALAN RAYA,Rp 600 Juta Total per tahun,"Dukuh Pakis, Surabaya",,Rp 600 Juta Total per tahun,,,,https://www.rumah123.com/properti/surabaya/lar8795368/,,DISEWAKAN Tanah Jalan HR. Muhammad NOL JALAN RAYA LT : 1.429 m² Harga : 600 juta / tahun LT : 4.201...
DISEWAKAN TANAH JALAN HR. MUHAMMAD - NOL JALAN RAYA,Rp 600 Juta Total per tahun,"Dukuh Pakis, Surabaya",,Rp 600 Juta Total per tahun,,+62812161...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1138372/ba4457a60625f03cc618518fad8f24b9.jpg,https://www.rumah123.com/properti/surabaya/lar8795354/,,DISEWAKAN Tanah Jalan HR. Muhammad NOL JALAN RAYA LT : 1.429 m² Harga : 600 juta / tahun LT : 4.201...
DISEWAKAN TANAH JALAN HR. MUHAMMAD - NOL JALAN RAYA,Rp 600 Juta Total per tahun,"Dukuh Pakis, Surabaya",,Rp 600 Juta Total per tahun,,+62812161...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1138372/ba4457a60625f03cc618518fad8f24b9.jpg,https://www.rumah123.com/properti/surabaya/lar8795354/,,DISEWAKAN Tanah Jalan HR. Muhammad NOL JALAN RAYA LT : 1.429 m² Harga : 600 juta / tahun LT : 4.201...
DISEWAKAN TANAH JALAN HR. MUHAMMAD - NOL JALAN RAYA,Rp 600 Juta Total per tahun,"Dukuh Pakis, Surabaya",,Rp 600 Juta Total per tahun,,+62812161...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1138372/ba4457a60625f03cc618518fad8f24b9.jpg,https://www.rumah123.com/properti/surabaya/lar8795354/,,DISEWAKAN Tanah Jalan HR. Muhammad NOL JALAN RAYA LT : 1.429 m² Harga : 600 juta / tahun LT : 4.201...
DISEWAKAN TANAH JALAN HR. MUHAMMAD - NOL JALAN RAYA,Rp 600 Juta Total per tahun,"Dukuh Pakis, Surabaya",,Rp 600 Juta Total per tahun,,+62812161...,https://pic.rumah123.com/r123/60x60-fit/photo/1138372/180/11383721684767618.jpg,https://www.rumah123.com/properti/surabaya/lar8795354/,,DISEWAKAN Tanah Jalan HR. Muhammad NOL JALAN RAYA LT : 1.429 m² Harga : 600 juta / tahun LT : 4.201...
DISEWAKAN TANAH JALAN HR. MUHAMMAD - NOL JALAN RAYA,Rp 600 Juta Total per tahun,"Dukuh Pakis, Surabaya",,Rp 600 Juta Total per tahun,,,,https://www.rumah123.com/properti/surabaya/lar8795354/,,DISEWAKAN Tanah Jalan HR. Muhammad NOL JALAN RAYA LT : 1.429 m² Harga : 600 juta / tahun LT : 4.201...
DISEWAKAN TANAH JALAN HR. MUHAMMAD - NOL JALAN RAYA,Rp 600 Juta Total per tahun,"Dukuh Pakis, Surabaya",,Rp 600 Juta Total per tahun,,+62821410...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1850181/ba4457a60625f03cc618518fad8f24b9.jpg,https://www.rumah123.com/properti/surabaya/lar8795338/,,DISEWAKAN Tanah Jalan HR. Muhammad NOL JALAN RAYA LT : 1.429 m² Harga : 600 juta / tahun LT : 4.201...
DISEWAKAN TANAH JALAN HR. MUHAMMAD - NOL JALAN RAYA,Rp 600 Juta Total per tahun,"Dukuh Pakis, Surabaya",,Rp 600 Juta Total per tahun,,+62821410...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1850181/ba4457a60625f03cc618518fad8f24b9.jpg,https://www.rumah123.com/properti/surabaya/lar8795338/,,DISEWAKAN Tanah Jalan HR. Muhammad NOL JALAN RAYA LT : 1.429 m² Harga : 600 juta / tahun LT : 4.201...
DISEWAKAN TANAH JALAN HR. MUHAMMAD - NOL JALAN RAYA,Rp 600 Juta Total per tahun,"Dukuh Pakis, Surabaya",,Rp 600 Juta Total per tahun,,+62821410...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1850181/ba4457a60625f03cc618518fad8f24b9.jpg,https://www.rumah123.com/properti/surabaya/lar8795338/,,DISEWAKAN Tanah Jalan HR. Muhammad NOL JALAN RAYA LT : 1.429 m² Harga : 600 juta / tahun LT : 4.201...
DISEWAKAN TANAH JALAN HR. MUHAMMAD - NOL JALAN RAYA,Rp 600 Juta Total per tahun,"Dukuh Pakis, Surabaya",,Rp 600 Juta Total per tahun,,+62821410...,https://pic.rumah123.com/r123/60x60-fit/photo/1850181/180/18501811704956461.jpg,https://www.rumah123.com/properti/surabaya/lar8795338/,,DISEWAKAN Tanah Jalan HR. Muhammad NOL JALAN RAYA LT : 1.429 m² Harga : 600 juta / tahun LT : 4.201...
DISEWAKAN TANAH JALAN HR. MUHAMMAD - NOL JALAN RAYA,Rp 600 Juta Total per tahun,"Dukuh Pakis, Surabaya",,Rp 600 Juta Total per tahun,,,,https://www.rumah123.com/properti/surabaya/lar8795338/,,DISEWAKAN Tanah Jalan HR. Muhammad NOL JALAN RAYA LT : 1.429 m² Harga : 600 juta / tahun LT : 4.201...
"Lokasi Komersial Strategis Jl. HR. Muhammad, Deretan Hotel Vasa, Superindo & Merlion School, Traffic Kendaraan Ramai, Cocok Untuk Berbagai Macam Bisnis","Rp 1,6 Miliar Total per tahun","Dukuh Pakis, Surabaya",,"Rp 1,6 Miliar Total per tahun",,+62811367...,https://picture.rumah123.com/r123-images/720x420-crop/customer/954494/0ddfeea27173285ddb8d61874a46851b.png,https://www.rumah123.com/properti/surabaya/lar8795304/,,LT : 4201 m²
"Lokasi Komersial Strategis Jl. HR. Muhammad, Deretan Hotel Vasa, Superindo & Merlion School, Traffic Kendaraan Ramai, Cocok Untuk Berbagai Macam Bisnis","Rp 1,6 Miliar Total per tahun","Dukuh Pakis, Surabaya",,"Rp 1,6 Miliar Total per tahun",,+62811367...,https://picture.rumah123.com/r123-images/720x420-crop/customer/954494/0ddfeea27173285ddb8d61874a46851b.png,https://www.rumah123.com/properti/surabaya/lar8795304/,,LT : 4201 m²
"Lokasi Komersial Strategis Jl. HR. Muhammad, Deretan Hotel Vasa, Superindo & Merlion School, Traffic Kendaraan Ramai, Cocok Untuk Berbagai Macam Bisnis","Rp 1,6 Miliar Total per tahun","Dukuh Pakis, Surabaya",,"Rp 1,6 Miliar Total per tahun",,+62811367...,https://picture.rumah123.com/r123-images/720x420-crop/customer/954494/0ddfeea27173285ddb8d61874a46851b.png,https://www.rumah123.com/properti/surabaya/lar8795304/,,LT : 4201 m²
"Lokasi Komersial Strategis Jl. HR. Muhammad, Deretan Hotel Vasa, Superindo & Merlion School, Traffic Kendaraan Ramai, Cocok Untuk Berbagai Macam Bisnis","Rp 1,6 Miliar Total per tahun","Dukuh Pakis, Surabaya",,"Rp 1,6 Miliar Total per tahun",,+62811367...,https://picture.rumah123.com/r123-images/60x60-fit/customer/954494/05508cf1ac42b94c097218ba92feb57e.jpg,https://www.rumah123.com/properti/surabaya/lar8795304/,,LT : 4201 m²
"Lokasi Komersial Strategis Jl. HR. Muhammad, Deretan Hotel Vasa, Superindo & Merlion School, Traffic Kendaraan Ramai, Cocok Untuk Berbagai Macam Bisnis","Rp 1,6 Miliar Total per tahun","Dukuh Pakis, Surabaya",,"Rp 1,6 Miliar Total per tahun",,,,https://www.rumah123.com/properti/surabaya/lar8795304/,,LT : 4201 m²
"Lokasi Komersial Strategis Jl. HR. Muhammad, Deretan Hotel Vasa, Superindo & Merlion School, Traffic Kendaraan Ramai, Cocok Untuk Berbagai Macam Bisnis",Rp 600 Juta Total per tahun,"Dukuh Pakis, Surabaya",,Rp 600 Juta Total per tahun,,+62811367...,https://picture.rumah123.com/r123-images/720x420-crop/customer/954494/d37f2212583ed0377988705354ba106d.jpg,https://www.rumah123.com/properti/surabaya/lar8795292/,,LT : 1429 m²
"Lokasi Komersial Strategis Jl. HR. Muhammad, Deretan Hotel Vasa, Superindo & Merlion School, Traffic Kendaraan Ramai, Cocok Untuk Berbagai Macam Bisnis",Rp 600 Juta Total per tahun,"Dukuh Pakis, Surabaya",,Rp 600 Juta Total per tahun,,+62811367...,https://picture.rumah123.com/r123-images/720x420-crop/customer/954494/d37f2212583ed0377988705354ba106d.jpg,https://www.rumah123.com/properti/surabaya/lar8795292/,,LT : 1429 m²
"Lokasi Komersial Strategis Jl. HR. Muhammad, Deretan Hotel Vasa, Superindo & Merlion School, Traffic Kendaraan Ramai, Cocok Untuk Berbagai Macam Bisnis",Rp 600 Juta Total per tahun,"Dukuh Pakis, Surabaya",,Rp 600 Juta Total per tahun,,+62811367...,https://picture.rumah123.com/r123-images/720x420-crop/customer/954494/d37f2212583ed0377988705354ba106d.jpg,https://www.rumah123.com/properti/surabaya/lar8795292/,,LT : 1429 m²
"Lokasi Komersial Strategis Jl. HR. Muhammad, Deretan Hotel Vasa, Superindo & Merlion School, Traffic Kendaraan Ramai, Cocok Untuk Berbagai Macam Bisnis",Rp 600 Juta Total per tahun,"Dukuh Pakis, Surabaya",,Rp 600 Juta Total per tahun,,+62811367...,https://picture.rumah123.com/r123-images/60x60-fit/customer/954494/05508cf1ac42b94c097218ba92feb57e.jpg,https://www.rumah123.com/properti/surabaya/lar8795292/,,LT : 1429 m²
"Lokasi Komersial Strategis Jl. HR. Muhammad, Deretan Hotel Vasa, Superindo & Merlion School, Traffic Kendaraan Ramai, Cocok Untuk Berbagai Macam Bisnis",Rp 600 Juta Total per tahun,"Dukuh Pakis, Surabaya",,Rp 600 Juta Total per tahun,,,,https://www.rumah123.com/properti/surabaya/lar8795292/,,LT : 1429 m²
"Lokasi Komersial Strategis Jl. HR. Muhammad, Deretan Hotel Vasa, Superindo & Merlion School, Traffic Kendaraan Ramai, Cocok Untuk Berbagai Macam Bisnis","Rp 1,9 Miliar Total per tahun","Dukuh Pakis, Surabaya",,"Rp 1,9 Miliar Total per tahun",,+62811367...,https://picture.rumah123.com/r123-images/720x420-crop/customer/954494/d37f2212583ed0377988705354ba106d.jpg,https://www.rumah123.com/properti/surabaya/lar8795290/,,LT : 5617 m²
"Lokasi Komersial Strategis Jl. HR. Muhammad, Deretan Hotel Vasa, Superindo & Merlion School, Traffic Kendaraan Ramai, Cocok Untuk Berbagai Macam Bisnis","Rp 1,9 Miliar Total per tahun","Dukuh Pakis, Surabaya",,"Rp 1,9 Miliar Total per tahun",,+62811367...,https://picture.rumah123.com/r123-images/720x420-crop/customer/954494/d37f2212583ed0377988705354ba106d.jpg,https://www.rumah123.com/properti/surabaya/lar8795290/,,LT : 5617 m²
"Lokasi Komersial Strategis Jl. HR. Muhammad, Deretan Hotel Vasa, Superindo & Merlion School, Traffic Kendaraan Ramai, Cocok Untuk Berbagai Macam Bisnis","Rp 1,9 Miliar Total per tahun","Dukuh Pakis, Surabaya",,"Rp 1,9 Miliar Total per tahun",,+62811367...,https://picture.rumah123.com/r123-images/720x420-crop/customer/954494/d37f2212583ed0377988705354ba106d.jpg,https://www.rumah123.com/properti/surabaya/lar8795290/,,LT : 5617 m²
"Lokasi Komersial Strategis Jl. HR. Muhammad, Deretan Hotel Vasa, Superindo & Merlion School, Traffic Kendaraan Ramai, Cocok Untuk Berbagai Macam Bisnis","Rp 1,9 Miliar Total per tahun","Dukuh Pakis, Surabaya",,"Rp 1,9 Miliar Total per tahun",,+62811367...,https://picture.rumah123.com/r123-images/60x60-fit/customer/954494/05508cf1ac42b94c097218ba92feb57e.jpg,https://www.rumah123.com/properti/surabaya/lar8795290/,,LT : 5617 m²
"Lokasi Komersial Strategis Jl. HR. Muhammad, Deretan Hotel Vasa, Superindo & Merlion School, Traffic Kendaraan Ramai, Cocok Untuk Berbagai Macam Bisnis","Rp 1,9 Miliar Total per tahun","Dukuh Pakis, Surabaya",,"Rp 1,9 Miliar Total per tahun",,,,https://www.rumah123.com/properti/surabaya/lar8795290/,,LT : 5617 m²
Tanah komersial Area Surabaya Barat,Rp 475 Juta Total per tahun,Tanah komersial Area Surabaya Barat,,Rp 475 Juta Total per tahun,,+62812340...,https://picture.rumah123.com/r123-images/720x420-crop/customer/2008319/ad49e392665833e7065aca270d61dee4.jpg,https://www.rumah123.com/properti/surabaya/lar8795080/,,LT : 1400 m²
Tanah komersial Area Surabaya Barat,Rp 475 Juta Total per tahun,Tanah komersial Area Surabaya Barat,,Rp 475 Juta Total per tahun,,+62812340...,https://picture.rumah123.com/r123-images/720x420-crop/customer/2008319/ad49e392665833e7065aca270d61dee4.jpg,https://www.rumah123.com/properti/surabaya/lar8795080/,,LT : 1400 m²
Tanah komersial Area Surabaya Barat,Rp 475 Juta Total per tahun,Tanah komersial Area Surabaya Barat,,Rp 475 Juta Total per tahun,,+62812340...,https://picture.rumah123.com/r123-images/720x420-crop/customer/2008319/ad49e392665833e7065aca270d61dee4.jpg,https://www.rumah123.com/properti/surabaya/lar8795080/,,LT : 1400 m²
Tanah komersial Area Surabaya Barat,Rp 475 Juta Total per tahun,Tanah komersial Area Surabaya Barat,,Rp 475 Juta Total per tahun,,+62812340...,https://picture.rumah123.com/r123-images/60x60-fit/customer/2008319/be652fa4861029515c3ef37413fc2619.jpg,https://www.rumah123.com/properti/surabaya/lar8795080/,,LT : 1400 m²
Tanah komersial Area Surabaya Barat,Rp 475 Juta Total per tahun,Tanah komersial Area Surabaya Barat,,Rp 475 Juta Total per tahun,,,,https://www.rumah123.com/properti/surabaya/lar8795080/,,LT : 1400 m²
"Tanah di Raya HR. Muhammad, Strategis, Nol Jalan","Rp 1,9 Miliar Total per tahun","Dukuh Pakis, Surabaya",,"Rp 1,9 Miliar Total per tahun",,+62878558...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1010694/ba4457a60625f03cc618518fad8f24b9.jpg,https://www.rumah123.com/properti/surabaya/lar8794651/,,LT : 1429 m²
"Tanah di Raya HR. Muhammad, Strategis, Nol Jalan","Rp 1,9 Miliar Total per tahun","Dukuh Pakis, Surabaya",,"Rp 1,9 Miliar Total per tahun",,+62878558...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1010694/ba4457a60625f03cc618518fad8f24b9.jpg,https://www.rumah123.com/properti/surabaya/lar8794651/,,LT : 1429 m²
"Tanah di Raya HR. Muhammad, Strategis, Nol Jalan","Rp 1,9 Miliar Total per tahun","Dukuh Pakis, Surabaya",,"Rp 1,9 Miliar Total per tahun",,+62878558...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1010694/ba4457a60625f03cc618518fad8f24b9.jpg,https://www.rumah123.com/properti/surabaya/lar8794651/,,LT : 1429 m²
"Tanah di Raya HR. Muhammad, Strategis, Nol Jalan","Rp 1,9 Miliar Total per tahun","Dukuh Pakis, Surabaya",,"Rp 1,9 Miliar Total per tahun",,+62878558...,https://pic.rumah123.com/r123/60x60-fit/photo/1010694/180/10106941711292404.jpg,https://www.rumah123.com/properti/surabaya/lar8794651/,,LT : 1429 m²
"Tanah di Raya HR. Muhammad, Strategis, Nol Jalan","Rp 1,9 Miliar Total per tahun","Dukuh Pakis, Surabaya",,"Rp 1,9 Miliar Total per tahun",,,,https://www.rumah123.com/properti/surabaya/lar8794651/,,LT : 1429 m²
SEWA LAHAN KOMERSIAL TAMBAK OSOWILANGUN SURABAYA STRATEGIS,"Rp 1,46 Miliar Total per tahun","Margomulyo, Surabaya",,"Rp 1,46 Miliar Total per tahun",,+62811340...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1610162/a2bd2f95d326eac5b309a4c68a98c7c1.jpg,https://www.rumah123.com/properti/surabaya/lar8794602/,,LT : 10200 m²
SEWA LAHAN KOMERSIAL TAMBAK OSOWILANGUN SURABAYA STRATEGIS,"Rp 1,46 Miliar Total per tahun","Margomulyo, Surabaya",,"Rp 1,46 Miliar Total per tahun",,+62811340...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1610162/a2bd2f95d326eac5b309a4c68a98c7c1.jpg,https://www.rumah123.com/properti/surabaya/lar8794602/,,LT : 10200 m²
SEWA LAHAN KOMERSIAL TAMBAK OSOWILANGUN SURABAYA STRATEGIS,"Rp 1,46 Miliar Total per tahun","Margomulyo, Surabaya",,"Rp 1,46 Miliar Total per tahun",,+62811340...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1610162/a2bd2f95d326eac5b309a4c68a98c7c1.jpg,https://www.rumah123.com/properti/surabaya/lar8794602/,,LT : 10200 m²
SEWA LAHAN KOMERSIAL TAMBAK OSOWILANGUN SURABAYA STRATEGIS,"Rp 1,46 Miliar Total per tahun","Margomulyo, Surabaya",,"Rp 1,46 Miliar Total per tahun",,+62811340...,https://pic.rumah123.com/r123/60x60-fit/photo/1610162/180/16101621706595413.jpg,https://www.rumah123.com/properti/surabaya/lar8794602/,,LT : 10200 m²
SEWA LAHAN KOMERSIAL TAMBAK OSOWILANGUN SURABAYA STRATEGIS,"Rp 1,46 Miliar Total per tahun","Margomulyo, Surabaya",,"Rp 1,46 Miliar Total per tahun",,,,https://www.rumah123.com/properti/surabaya/lar8794602/,,LT : 10200 m²
Tanah Murah Komersial Nol Jalan Utama Citraland Utara,Rp 95 Juta per tahun,"Citraland, Surabaya",,Tanah Murah Komersial Nol Jalan Utama Citraland Utara,,+62895398...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1039314/b8d1ce6c386b3752ddb19eb2400135c5.jpg,https://www.rumah123.com/properti/surabaya/lar8738916/,,LT : 300 m²
Tanah Murah Komersial Nol Jalan Utama Citraland Utara,Rp 95 Juta per tahun,"Citraland, Surabaya",,Tanah Murah Komersial Nol Jalan Utama Citraland Utara,,+62895398...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1039314/b8d1ce6c386b3752ddb19eb2400135c5.jpg,https://www.rumah123.com/properti/surabaya/lar8738916/,,LT : 300 m²
Tanah Murah Komersial Nol Jalan Utama Citraland Utara,Rp 95 Juta per tahun,"Citraland, Surabaya",,Tanah Murah Komersial Nol Jalan Utama Citraland Utara,,+62895398...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1039314/b8d1ce6c386b3752ddb19eb2400135c5.jpg,https://www.rumah123.com/properti/surabaya/lar8738916/,,LT : 300 m²
Tanah Murah Komersial Nol Jalan Utama Citraland Utara,Rp 95 Juta per tahun,"Citraland, Surabaya",,Tanah Murah Komersial Nol Jalan Utama Citraland Utara,,+62895398...,https://pic.rumah123.com/r123/60x60-fit/photo/1039314/180/10393141710504000.jpg,https://www.rumah123.com/properti/surabaya/lar8738916/,,LT : 300 m²
Tanah Murah Komersial Nol Jalan Utama Citraland Utara,Rp 95 Juta per tahun,"Citraland, Surabaya",,Tanah Murah Komersial Nol Jalan Utama Citraland Utara,,,,https://www.rumah123.com/properti/surabaya/lar8738916/,,LT : 300 m²
FOR RENT TANAH INDUSTRI LUAS DEKAT PELABUHAN TELUK LAMONG FRD 06,"Rp 1,47 Miliar Total per tahun","Benowo, Surabaya",,"Rp 1,47 Miliar Total per tahun",,+62856316...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1888639/ba48b06d0ae4b203ff24c8b7a1905fd0.jpg,https://www.rumah123.com/properti/surabaya/lar8785160/,,LT : 10200 m²
FOR RENT TANAH INDUSTRI LUAS DEKAT PELABUHAN TELUK LAMONG FRD 06,"Rp 1,47 Miliar Total per tahun","Benowo, Surabaya",,"Rp 1,47 Miliar Total per tahun",,+62856316...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1888639/ba48b06d0ae4b203ff24c8b7a1905fd0.jpg,https://www.rumah123.com/properti/surabaya/lar8785160/,,LT : 10200 m²
FOR RENT TANAH INDUSTRI LUAS DEKAT PELABUHAN TELUK LAMONG FRD 06,"Rp 1,47 Miliar Total per tahun","Benowo, Surabaya",,"Rp 1,47 Miliar Total per tahun",,+62856316...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1888639/ba48b06d0ae4b203ff24c8b7a1905fd0.jpg,https://www.rumah123.com/properti/surabaya/lar8785160/,,LT : 10200 m²
FOR RENT TANAH INDUSTRI LUAS DEKAT PELABUHAN TELUK LAMONG FRD 06,"Rp 1,47 Miliar Total per tahun","Benowo, Surabaya",,"Rp 1,47 Miliar Total per tahun",,+62856316...,https://picture.rumah123.com/r123-images/60x60-fit/customer/1888639/cbb067cd0300cae3b093e6474ceae749.jpg,https://www.rumah123.com/properti/surabaya/lar8785160/,,LT : 10200 m²
FOR RENT TANAH INDUSTRI LUAS DEKAT PELABUHAN TELUK LAMONG FRD 06,"Rp 1,47 Miliar Total per tahun","Benowo, Surabaya",,"Rp 1,47 Miliar Total per tahun",,,,https://www.rumah123.com/properti/surabaya/lar8785160/,,LT : 10200 m²
Tanah Nol Jalan Sambi Kerep dekat Citra land Surabaya Barat,Rp 60 Juta Total per tahun,Tanah Nol Jalan Sambi Kerep dekat Citra land Surabaya Barat,,Rp 60 Juta Total per tahun,,+62823360...,https://picture.rumah123.com/r123-images/720x420-crop/customer/4351279/36be153c45d75ae04809beea4f6c6fcf.jpg,https://www.rumah123.com/properti/surabaya/lar8785012/,,LT : 600 m²
Tanah Nol Jalan Sambi Kerep dekat Citra land Surabaya Barat,Rp 60 Juta Total per tahun,Tanah Nol Jalan Sambi Kerep dekat Citra land Surabaya Barat,,Rp 60 Juta Total per tahun,,+62823360...,https://picture.rumah123.com/r123-images/720x420-crop/customer/4351279/36be153c45d75ae04809beea4f6c6fcf.jpg,https://www.rumah123.com/properti/surabaya/lar8785012/,,LT : 600 m²
